sep=	
P0	source_photonEnergy	M1_outgoingMaxF_X	M1_outgoingMinF_X	M1_outgoingMaxF_Z	M1_outgoingMinF_Z	M1_intensityH_width_X	M1_intensityH_centerWidth_X	M1_intensityH_centerMass_X	M1_intensityH_width_Z	M1_intensityH_centerWidth_Z	M1_intensityH_centerMass_Z	M1_energyH_width	M1_energyH_centerWidth	M1_energyH_centerMass	M1_pathlengthH_width	M1_pathlengthH_centerWidth	M1_pathlengthH_centerMass	M1_phi_width	M1_phi_centerWidth	M1_phi_centerMass	M1_psi_width	M1_psi_centerWidth	M1_psi_centerMass	M1_incoming_NO	M1_absorbed_NO	M1_outgoing_NO	M1_incoming_R	M1_absorbed_R	M1_outgoing_R	M1_efficiency	M1_S1S0	M1_S2S0	M1_S3S0	M1_focus_horizontal_z0	M1_focus_horizontal_width	M1_focus_horizontal_theta	M1_focus_horizontal_depth	M1_focus_vertical_z0	M1_focus_vertical_width	M1_focus_vertical_theta	M1_focus_vertical_depth
135	145	0.0466592714613149	-0.044487715016566	0.063148930155569	-0.0637472612447141	0.0210266388559123	-0.00028004527764346	-0.000132702795965594	0.0188316093470364	-0.00252906137180746	0.000291707116883651	0	145	145	0.978879374824599	0.00704564203392771	-0.0219190392513789	0.0184301312749044	0.000109290979049225	0.000132363251551609	0.0118537514577652	-45.0002085613871	-45.0002162486448	1000000	999344	656	100	99.9344	0.0656	0.0656	0.997	-0.019	0.069	-12.4739	0.0100676	9.90011e-05	203.384	-15.7899	0.0096788	9.81903e-05	197.144
136	146	0.0461680661275144	-0.046195322610324	0.0621655076632759	-0.064711336609605	0.0196784042485011	0.00202454725073472	2.59593192463228e-05	0.0371244882206737	-0.0019501186384863	-0.00152182132118205	0	146	146	0.958945432823521	-0.00707815824142621	-0.0223991827050812	0.016932379668681	-0.00234033716846633	-0.000579622719730506	0.0139750418679844	-44.9994994978296	-44.9994994978296	1000000	999361	639	100	99.9361	0.0639	0.0639	0.998	-0.019	0.067	-9.16685	0.00991069	9.53995e-05	207.772	-17.8244	0.00989936	0.000103389	191.498
137	147	0.0455891238135621	-0.0478876319258363	0.0662976965348596	-0.0636998293169349	0.0248454256595809	-0.00125944860205101	-0.000640134472706621	0.0160171331536721	-0.00173486845598206	-0.00074778972923098	0	147	147	0.944592740958588	0.00964127563173284	0.0379270188077631	0.0107488219723741	-0.000998462868387033	-0.000729478609019479	0.0105879170583471	-44.9996210703812	-45.0001098493871	1000000	999400	600	100	99.94	0.06	0.06	0.998	-0.018	0.066	-14.679	0.0102778	0.000102485	200.571	-24.5721	0.0101136	9.66209e-05	209.345
138	148	0.0459271372789958	-0.0458409689265708	0.0630502266623325	-0.0645894792827502	0.0198470455070687	-0.00137864546883804	-0.00104508167880327	0.031096601274011	0.000204909544656118	-0.000347273094788936	0	148	148	0.94438369849814	-0.00110343071217417	0.0276765119068336	0.0186537995054204	0.000577398512591847	2.87573506677179e-05	0.0126912096418381	-44.9981131028572	-44.9997530796453	1000000	999416	584	100	99.9416	0.0584	0.0584	0.998	-0.018	0.064	-9.64353	0.00977923	0.000100311	194.979	-11.4108	0.0101643	0.000101734	199.821
139	149	0.0460341226760045	-0.0454422735293606	0.0664617457776308	-0.0648187179927735	0.0251145255238243	0.000950546846312286	0.000391376490355713	0.0295945160666177	-0.000916336013109859	-0.00162096734802933	0	149	149	0.955947587077006	-0.000955671850476847	0.0081456019595143	0.0177571280331516	0.00203617132125763	0.00048189033034628	0.0108623119890945	-44.9995116021651	-44.9999178697395	1000000	999486	514	100	99.9486	0.0514	0.0514	0.998	-0.018	0.063	-14.7489	0.0103574	0.00010064	205.832	-15.026	0.0100019	9.78923e-05	204.345
140	150	0.0441256351610604	-0.0453437996478791	0.0665172645153753	-0.0672202878917716	0.0262752163388263	0.00402685083121776	0.000385448566869551	0.0351416837395339	0.000661815377376074	-0.000718750769534184	0	150	150	0.938355715604142	0.0104300083150264	-0.00385242266829394	0.0218470365969639	0.000668491073357471	0.000397477201648299	0.0109250478442152	-44.9994712943781	-45.000337173904	1000000	999510	490	100	99.951	0.049	0.049	0.998	-0.018	0.061	-25.1163	0.00989036	0.000103997	190.205	-17.0908	0.0097222	9.4574e-05	205.6
141	151	0.0447920448340308	-0.0463051176162139	0.0630710226422642	-0.0644489001408015	0.0145135967489291	0.00307621223678753	0.00114843331159135	0.0310020930062511	-0.00214709048011396	0.000351199269450327	0	151	151	0.883293969375314	0.0257823634390369	0.0107262162337759	0.0144226935562004	0.00101795016361163	-4.80750122814344e-05	0.0115062702632345	-45.0003132159369	-45.0002185236284	1000000	999516	484	100	99.9516	0.0484	0.0484	0.998	-0.018	0.060	-22.5682	0.0104541	9.51334e-05	219.777	-17.9094	0.00954876	0.000102005	187.221
142	152	0.0449804689724599	-0.0459244998475087	0.0650815035351541	-0.063317929128349	0.0229947729012442	0.00112850020296712	-0.000192214714334973	0.0269935177653682	-0.000941593202514732	0.000456866151594702	0	152	152	0.942260664273523	0.0108795519240962	0.0075263111259698	0.0148769359722577	0.00039417063829467	-9.35977542383705e-05	0.0109321353420337	-44.9992690585226	-45.0003427503866	1000000	999491	509	100	99.9491	0.0509	0.0509	0.998	-0.017	0.059	-14.6107	0.0100063	0.000101606	196.963	-11.5137	0.00931911	9.78533e-05	190.471
143	153	0.0458673067336164	-0.0443092543178924	0.0645312410552692	-0.0659468533859542	0.0282396412478895	0.000147156421709104	-0.00106729447133485	0.0345394226495628	-0.000522300501857791	0.000376123786714658	0	153	153	0.912487237481733	-0.00504094024390894	0.0261810292504991	0.0170610551158332	0.00121020644002181	1.94921908268642e-05	0.015680579049202	-44.9992175330455	-45.0003532274865	1000000	999512	488	100	99.9512	0.0488	0.0488	0.998	-0.017	0.058	-17.0207	0.0101386	0.000101742	199.299	-18.6367	0.00963617	9.89564e-05	194.756
144	154	0.0466957348208661	-0.045613133051907	0.0671657445974539	-0.0646655319055789	0.0205334110310894	0.00155781737633372	0.000132120390198096	0.027848073285743	-0.000234646725871063	0.000318664029703916	0	154	154	0.948416583055081	-0.00598697289759165	-0.0468544901174562	0.0143573197150695	0.000645214065518635	0.000328508483568569	0.00990312802003129	-45.0012679025332	-45.0004129119775	1000000	999563	437	100	99.9563	0.0437	0.0437	0.998	-0.017	0.056	-15.1456	0.010124	9.49127e-05	213.332	-19.7708	0.00952778	9.68891e-05	196.674
145	155	0.0457345936417824	-0.0452682163443609	0.0663757547701514	-0.0632959581766332	0.0227213589555947	0.00134065864437234	-0.00115108889908506	0.0123029281572765	-0.00307708390374232	-0.00119484529924387	0	155	155	0.766894056792277	-0.0978081102737844	-0.0594634074341706	0.0239638791292984	-0.00163641413987003	0.000618067325493771	0.00926089216452547	-45.0005796548837	-45.0000240013539	1000000	999610	390	100	99.961	0.039	0.039	0.998	-0.017	0.055	-13.0606	0.0103785	0.00010046	206.619	-14.5479	0.0101737	0.000101775	199.926
146	156	0.0469170796676406	-0.0458194719128556	0.0626983152189047	-0.0643639736018873	0.0203146869543554	0.00164081388902657	0.00088841807590229	0.0372504961600081	6.35542024433888e-06	-0.000127639170259292	0	156	156	0.8882669733034	-0.0349028416393906	-0.0123197829960838	0.00692289296858415	0.000228030547790254	0.000388168641369604	0.00901107180739696	-45.000145102307	-44.9999018728623	1000000	999608	392	100	99.9608	0.0392	0.0392	0.998	-0.017	0.054	-19.8382	0.0100516	0.000106298	189.12	-17.6054	0.00941968	9.74488e-05	193.326
147	157	0.0446052110314274	-0.0444715077221221	0.0667419674640564	-0.0637152155343568	0.0214673090127343	-0.000423889263641022	0.000635656030978909	0.0368880982228028	-0.000637887482808453	-0.000194857226023838	0	157	157	0.924866745550483	0.0198840016553621	-0.0515487957652036	0.0162739602440962	-0.00141698000177661	-0.000382999102289835	0.0123195590100083	-44.998686892171	-44.9998968488595	1000000	999603	397	100	99.9603	0.0397	0.0397	0.998	-0.017	0.053	-8.27305	0.00970347	9.68786e-05	200.322	-17.8118	0.00997652	9.96743e-05	200.182
148	158	0.0485827124064507	-0.0447146375616996	0.0665207695406016	-0.0665837730654459	0.0323140842159728	-0.00196560510867069	0.000261277895478574	0.0199955477262131	-0.00441351443624458	0.000258568749178102	0	158	158	0.927659983188392	0.0288798646927613	-0.0352668362723935	0.0206119091452918	0.000766350669230864	-0.000111841103677058	0.00564443850664886	-45.0009830287561	-45.0004568522852	1000000	999661	339	100	99.9661	0.0339	0.0339	0.999	-0.016	0.051	-10.1442	0.0106993	0.000101528	210.765	-19.6504	0.00924393	0.000103201	179.144
149	159	0.0452933207357233	-0.0472767512240916	0.0660917546323279	-0.0648698312569458	0.019154684355125	-0.00174638380497589	-0.000503009557362519	0.0195791333235636	-0.000833911060225422	0.000597764696635951	0	159	159	0.906366242073684	-0.0270979487760308	-0.00782678725045866	0.0170362635807568	0.000971231567248498	0.000190251467064553	0.0154335502306761	-44.9990844996745	-45.0002544759782	1000000	999644	356	100	99.9644	0.0356	0.0356	0.999	-0.016	0.050	-10.3132	0.00950574	9.72891e-05	195.412	-13.6529	0.00917878	0.000103637	177.133
150	160	0.045009750224407	-0.0468479065191734	0.0656742201915284	-0.064737576931833	0.0172909855646809	-0.00241021692305891	-0.000317097617860699	0.0299659363872513	0.00129836781056209	0.000619347706690497	0	160	160	0.861447976413967	0.00521162603510561	0.00521162603510561	0.0179150540635749	-0.00378482630991715	-0.000213336432291284	0.00705690485234621	-45.000295562361	-44.9999427171184	1000000	999675	325	100	99.9675	0.0325	0.0325	0.999	-0.016	0.049	-22.4022	0.0100108	9.8648e-05	202.961	-21.7534	0.00993616	9.79532e-05	202.876
151	161	0.045548495621585	-0.0439720073052339	0.0660372210974068	-0.0656329838896408	0.0274513557014875	0.00238549682060617	0.000294899028371792	0.0324015408931394	-0.000945656466406455	0.000657544775702006	0	161	161	0.959088987128157	-0.00349610116626253	0.0274822252913652	0.013911123941839	0.000347716929086816	0.000330627096234434	0.0110046789087855	-45.0007975873109	-45.0002784986832	1000000	999644	356	100	99.9644	0.0356	0.0356	0.999	-0.016	0.048	-8.67216	0.00994124	0.000102565	193.853	-13.4875	0.0105719	9.76236e-05	216.584
152	162	0.0462699351954007	-0.04576482623922	0.0708386725246862	-0.0637537994977535	0.029231586795269	-0.00183816884514115	-0.000489579429399315	0.0252526304914589	-0.00256037682752357	0.000686389949949712	0	162	162	0.974713217656868	0.00716174469578018	0.0279137035233135	0.0116208968479137	0.00223082047266151	0.00088279643830352	0.0137657567784945	-44.9992706680141	-44.9996294910581	1000000	999686	314	100	99.9686	0.0314	0.0314	0.999	-0.016	0.047	-10.2474	0.0104631	0.000102434	204.29	-14.7322	0.0102122	9.88347e-05	206.652
153	163	0.0453791426517499	-0.0447378741235721	0.0638692879142551	-0.0640621801472534	0.0215005771796538	0.00346770437133719	0.000794352182332616	0.0319182258736355	-0.00414556166502443	-0.00130564214822127	0	163	163	0.961625880962632	-0.0127015930654404	-0.0782108111772907	0.0140269132907545	-0.000392534875019693	-0.000649806809379625	0.0140699730357283	-45.0011829421368	-44.9998704446521	1000000	999713	287	100	99.9713	0.0287	0.0287	0.999	-0.016	0.046	-20.9084	0.0101075	9.93456e-05	203.482	-2.18304	0.0102006	0.000102417	199.197
154	164	0.0479829316347721	-0.044303671810627	0.0620229461750061	-0.0663609966357228	0.0210981174182485	0.00167806560409682	0.000252517129890835	0.0303900487695739	-0.00170395900490258	-4.20032128165132e-05	0	164	164	0.963740344043713	0.00324405716896486	0.00262228920506569	0.0143400848682649	-0.0014008826147327	0.000285428981086602	0.012599270579868	-45.0008197297395	-45.0004410631374	1000000	999736	264	100	99.9736	0.0264	0.0264	0.999	-0.016	0.045	-13.4575	0.00936199	9.92998e-05	188.56	-8.90803	0.0100069	9.78762e-05	204.481
155	165	0.0460434653874851	-0.0458567741933498	0.0645551280670134	-0.0647222104494976	0.014748650662101	0.00209583643028081	0.00155863392272084	0.0294716762113998	-0.00139693843955633	-0.000897418503769891	0	165	165	0.930510209551471	-0.000384181619730195	0.0228785736190567	0.0220734827642159	-2.3415937610639e-05	0.00058913932897179	0.0148265315025691	-44.9990955847708	-45.0004233338605	1000000	999734	266	100	99.9734	0.0266	0.0266	0.999	-0.016	0.044	-17.39	0.0100721	0.000102055	197.386	-24.7894	0.00964827	0.00010162	189.888
156	166	0.0459537665608173	-0.0447892402210153	0.0628870287711922	-0.0642642941048361	0.023407072447466	0.000100464681129108	7.64327792323223e-05	0.0356796450599851	0.00175640421154926	0.000567082709549749	0	166	166	0.84944889618183	0.0459964815636337	0.0123672730637665	0.0144227900222581	-0.00167011142466309	-0.000371164497192635	0.0126634060296336	-45.0003895476187	-44.9999714162875	1000000	999727	273	100	99.9727	0.0273	0.0273	0.999	-0.016	0.043	-14.1185	0.0101395	0.000106145	191.05	-20.4903	0.0106569	0.000101454	210.084
157	167	0.0467645554524282	-0.0468097213726034	0.0652918211715491	-0.0628577909548156	0.0178579094708315	0.00176210039413245	-0.000824372640055995	0.0300144462567043	0.000713968927144466	0.0012986659321452	0	167	167	0.94904472664148	0.00393483618869228	0.0202976763032006	0.0160787537507838	-0.00221526351116225	-0.000942895287735949	0.00636792315952128	-44.9996065420101	-45.0004242807765	1000000	999737	263	100	99.9737	0.0263	0.0263	0.999	-0.016	0.042	-8.817	0.0101598	0.000102053	199.107	-10.5378	0.00961799	9.71183e-05	198.068
158	168	0.044968778122404	-0.0461249207777639	0.0658666331711973	-0.0656599478605777	0.0229374684207653	0.000309520805911023	-0.00147133854352728	0.0282612185462742	-0.00544565391083512	-0.00314532216869652	0	168	168	0.861686777015288	-0.0551767288576009	-0.0146700854936344	0.0168728537495886	-0.000449878468988484	1.23914967536665e-05	0.0128027715052116	-44.9993708827781	-45.0000724045044	1000000	999747	253	100	99.9747	0.0253	0.0253	0.999	-0.016	0.041	-16.8003	0.00957364	0.000101558	188.535	-8.90017	0.010648	0.000102194	208.387
159	169	0.0483707538049631	-0.0464825984855645	0.0643870816450819	-0.0639933827070998	0.0213681015234021	0.00111083934782255	0.000918910292223133	0.0332884288840516	-0.000744532813059622	-0.000800953878964797	0	169	169	0.947841883043326	0.0269116697061084	0.00434400582412442	0.0228884292600508	9.33999535260334e-05	0.000348661246389055	0.0125634636582648	-44.9997570174653	-44.9993366338821	1000000	999757	243	100	99.9757	0.0243	0.0243	0.999	-0.016	0.040	-30.7456	0.00972307	0.00010455	185.998	-6.29185	0.010402	9.63456e-05	215.931
160	170	0.046015527308246	-0.0476569066682098	0.0660917558697325	-0.062320508435219	0.022863068502893	-0.00291763150613122	-0.00186564982655025	0.0309990392783747	0.00393018138380809	-0.000269362022239414	0	170	170	0.932513128036495	0.0150873395368748	0.0176076452883248	0.0161437115907135	-0.00120355673651681	-0.000690317350684876	0.010921715987023	-44.9992967995623	-45.0000333804079	1000000	999779	221	100	99.9779	0.0221	0.0221	0.999	-0.016	0.040	-24.0709	0.0109537	9.27219e-05	236.271	-9.51726	0.00988821	9.33669e-05	211.814
161	171	0.0448670930303042	-0.0442198347670483	0.063033299800556	-0.0654933956769597	0.020174482966241	0.00252945000269623	0.000303300158145503	0.0255001505174046	-0.00170406598878619	-0.000605495535686514	0	171	171	0.911378237603937	0.0351065458761651	0.0171581779583633	0.022812013545295	7.2364059941616e-05	-0.000428213039798397	0.0187019011961009	-45.0010716236618	-45.0001951983927	1000000	999793	207	100	99.9793	0.0207	0.0207	0.999	-0.016	0.039	-25.4327	0.00969369	9.69187e-05	200.038	-26.1968	0.01034	0.000100398	205.981
162	172	0.0463476009744794	-0.046150578289784	0.0647685774970552	-0.0657642626843362	0.0188285284458774	0.00500094650492642	0.00156111919269882	0.0367194899273518	-0.00329851086403436	-0.00143772590149964	0	172	172	0.875956287246769	0.0603312029306299	0.0182655055204743	0.0150280185013008	0.00104075505986535	-0.000632071817104268	0.00935379666938396	-45.0000277311508	-44.9995301887747	1000000	999769	231	100	99.9769	0.0231	0.0231	0.999	-0.016	0.038	-22.362	0.0103448	8.73896e-05	236.752	-20.2093	0.00986599	9.67456e-05	203.957
163	173	0.0462674434817871	-0.0453287451153572	0.0627593989685806	-0.0680687596691492	0.0180751154640077	0.0010660526279488	-0.0003460657676768	0.0323876820480325	-0.000635427865146473	0.00170340003785117	0	173	173	0.861400949138109	-0.0110112771437994	-0.00161597402461217	0.0102577906547817	-0.000674791518250881	0.000277717613978851	0.0072949773397678	-44.9989518819223	-45.0005065492243	1000000	999789	211	100	99.9789	0.0211	0.0211	0.999	-0.016	0.037	-9.786	0.0104612	0.00011069	189.018	-16.4916	0.00979572	0.000102799	190.58
164	174	0.0448455359621163	-0.0469039474441149	0.0646241852120979	-0.0675736039631492	0.0162036567814944	-0.00196158095767836	-0.000844087386540824	0.0306371073950518	-0.000786584816607783	0.000145848886719875	0	174	174	0.925138804242658	-0.0127172455227083	-0.0381041621038504	0.0131273242701321	0.000334026867062051	0.000369506121846191	0.0145747641467329	-44.9985089962354	-44.9998959743167	1000000	999794	206	100	99.9794	0.0206	0.0206	0.999	-0.017	0.036	-15.0328	0.00968808	9.69404e-05	199.877	-15.8115	0.00942836	9.5584e-05	197.279
165	175	0.046412105250193	-0.0445816607626775	0.0663699189271064	-0.0686231495391532	0.0258733049601173	-0.00180004040537154	-0.00049330783162824	0.0362404338294775	-0.00125893031759351	-0.00200716189576045	0	175	175	0.886998550899765	-0.0482141735675589	-0.0315412684754581	0.0107708514065095	-0.000456271108048903	-0.000424777390486013	0.0137221312253994	-44.9994421155084	-44.9997101258839	1000000	999818	182	100	99.9818	0.0182	0.0182	0.999	-0.017	0.035	-27.7812	0.00988804	0.000101252	195.315	-4.29999	0.00999213	0.000104842	190.613
166	176	0.045794983549126	-0.0455659205236303	0.0664206876115701	-0.0623783417722734	0.0169513658842446	-0.00071711290571708	-0.00105614022340197	0.0317672000624999	-0.00340324569750491	-0.00162679043085195	0	176	176	0.917048702323393	-0.00673333918469121	0.00706296872636869	0.00266241311065734	0.000942091629052651	-0.00089624123306789	0.0104289826902635	-45.000891185771	-45.0012170914801	1000000	999820	180	100	99.982	0.018	0.018	0.999	-0.017	0.035	-5.8524	0.00952424	9.26945e-05	205.497	-6.7002	0.00962862	9.65263e-05	199.503
167	177	0.0450337512249715	-0.0472998875702798	0.0658631199757705	-0.0650885541748814	0.0160462236654458	0.00277003244323077	0.000793323730820777	0.0288496455527092	-0.00466975314585312	0.00205249436157426	0	177	177	0.871772245844503	-0.0460740820363318	-0.010264740493144	0.0208185011822059	-0.0015352738655772	-0.000775624414155487	0.00914687439171912	-44.9980870880071	-44.9993211901076	1000000	999820	180	100	99.982	0.018	0.018	0.999	-0.017	0.034	-14.7333	0.0100532	9.95941e-05	201.884	-13.3579	0.00966103	9.64011e-05	200.434
168	178	0.0460931177965403	-0.0475430429231756	0.0643748042299314	-0.065111017979067	0.0203120383949571	0.00236492590095365	0.000532260782611652	0.0266448876527021	-0.000942510917140128	0.00176913694132071	0	178	178	0.908889964417057	-0.0252796768814191	0.060696400833708	0.0159570202881148	-0.000254969163275439	-0.000171375925444802	0.00861935580457802	-44.9988969155839	-44.9995599429535	1000000	999825	175	100	99.9825	0.0175	0.0175	0.999	-0.017	0.033	-14.5035	0.00910348	9.47878e-05	192.081	-15.965	0.0104967	9.7083e-05	216.242
169	179	0.0457242908796789	-0.0462479636367853	0.0653727243933873	-0.0654511554750226	0.0182265716486566	-0.00108020275720135	-0.000478818413463953	0.0359785580895315	-0.00416365373031689	-0.00103068940229589	0	179	179	1.00244992320436	-0.00274132367131497	0.0369596633862835	0.0114379530172049	0.00093631216967451	1.64767871720199e-05	0.0109713140873402	-45.0000384171253	-44.9994869992596	1000000	999823	177	100	99.9823	0.0177	0.0177	0.999	-0.017	0.033	-6.96696	0.00955628	9.75737e-05	195.878	-16.446	0.0103522	9.86668e-05	209.842
170	180	0.0451834047311098	-0.0475109249188447	0.0655613954878219	-0.0649622511896979	0.0331065616896252	0.000656428649538389	-0.00185446226512419	0.0234688767232316	-0.000310131349154587	0.00140219012850609	0	180	180	0.926742523146386	-0.025664422205318	0.0128815057485583	0.0125598487163763	0.000793284864967271	0.000174807466054798	0.0122460688932501	-45.0001444256056	-45.0008205889187	1000000	999846	154	100	99.9846	0.0154	0.0154	0.999	-0.017	0.032	-19.8813	0.0116774	8.96573e-05	260.489	-4.43921	0.00915429	0.000103213	177.386
171	181	0.0455783986219002	-0.0463622031220493	0.0661302705961496	-0.063664877561914	0.0124418078667136	-0.00137518757158251	0.000682309838282578	0.0222597015970229	0.000264552185629987	-0.00127059964864745	0	181	181	0.951233156720783	0.014237446055051	0.0947264054698865	0.0094044888325331	0.00160434942827255	-0.000775798979961131	0.00831922230682904	-45.0004711307856	-44.9996127983254	1000000	999848	152	100	99.9848	0.0152	0.0152	0.999	-0.017	0.031	-5.23601	0.0102492	0.000102617	199.756	-7.80682	0.0103783	9.38008e-05	221.283
172	182	0.0462866486653285	-0.0450807813848634	0.0640393633086186	-0.0634263349888311	0.0205492545045733	-0.000731221591940216	-0.00141619674209266	0.0229868133221886	-0.00334284225831536	-0.000568571684947776	0	182	182	0.911677410540866	-0.0142569526294204	-0.0946990770889086	0.0165414198769472	-0.00110870993703346	-0.00100467584975706	0.0160849010089391	-45.0001002111322	-44.9992066055206	1000000	999845	155	100	99.9845	0.0155	0.0155	0.999	-0.017	0.031	-24.2299	0.0105869	0.000105172	201.324	-22.171	0.00911044	0.000105837	172.16
173	183	0.0443976318696173	-0.0465523935991859	0.0654894317087826	-0.0648021003982251	0.0206167836183946	-0.00132756984531088	-0.00213291295540442	0.0214956415800424	-0.00162961641135222	0.000777624207232971	0	183	183	0.981177935082577	0.0107141951015103	0.0119753492597141	0.0184985473648201	0.000160730349639005	-0.000666440467487098	0.00402911414962551	-44.9990955757019	-44.9999589573054	1000000	999837	163	100	99.9837	0.0163	0.0163	0.999	-0.018	0.030	-12.3809	0.0115351	0.000105205	219.289	-17.1763	0.0101237	0.000100399	201.671
174	184	0.0451303666309644	-0.0448196180191981	0.0642628565883846	-0.0648478858390025	0.0190561843664595	-0.000130712514264124	-0.00162798414305737	0.030573364897329	0.00161027327995267	-0.000815720301766555	0	184	184	0.789468128816173	0.0456972712185691	0.00128968897265935	0.0167490166356992	0.000354832149937482	-7.38969448329727e-05	0.0133840197840052	-45.000056700273	-45.0011173934835	1000000	999849	151	100	99.9849	0.0151	0.0151	0.999	-0.018	0.030	-18.6322	0.0101759	9.9592e-05	204.353	-22.4115	0.0107526	0.000107423	200.192
175	185	0.0462641082230526	-0.0452827008718421	0.0658451290831346	-0.065186779829542	0.0216394768952597	-0.00321268380200113	-0.00162154579499674	0.0255948459581094	-0.00279768862862145	-0.00299457205906845	0	185	185	0.812230033626685	-0.0043250741356522	-0.0220887777368391	0.0206820274059858	0.000194159786156304	-0.00026997906945379	0.00676684641740753	-45.0006355176916	-45.0009841128101	1000000	999852	148	100	99.9852	0.0148	0.0148	0.999	-0.018	0.029	-18.2071	0.0107022	0.000106364	201.237	-14.2068	0.0103415	9.83039e-05	210.398
176	186	0.0457914483012498	-0.044655432240749	0.0633279815606115	-0.0620120747189734	0.0143080092103486	-0.00243597824684641	-0.00271042855139274	0.0183493753372043	-0.00209523552915973	-0.00154475426904361	0	186	186	0.912057723272516	0.0135535647082315	0.0343107404792612	0.00970458610327062	-0.00127258313023406	-0.000566591300550406	0.0106809596451913	-44.999645549014	-45.0005303622391	1000000	999842	158	100	99.9842	0.0158	0.0158	0.999	-0.018	0.029	-14.0773	0.0106143	0.000113109	187.683	-25.4747	0.00941678	9.84507e-05	191.299
177	187	0.0460583942420737	-0.0462842920343357	0.0649014185252862	-0.0631434513287736	0.0249271036571653	0.00153822071138837	-0.000869164605134927	0.0473189841272548	-0.00237428301651761	-0.000328212448286735	0	187	187	0.93336625539896	0.0150712964292264	-0.0119472004375856	0.0197179243855319	-0.000477664997316257	0.0012124428071579	0.0172766586629619	-45.0009919271131	-45.0002771144475	1000000	999860	140	100	99.986	0.014	0.014	0.999	-0.018	0.028	-5.72264	0.0102796	0.000100165	205.255	-30.7445	0.0100267	0.000102234	196.153
178	188	0.04577516585124	-0.0463182342247876	0.0634966892820527	-0.0646231355307254	0.0152388288592839	-0.000395232281245927	-0.000871445683098548	0.0272410626275567	0.00620418504278521	0.0003611167046636	0	188	188	0.827692374314541	0.0183693950181594	-0.00954398417426644	0.0054591577044155	-0.00146073931056387	-0.000727652418828075	0.0153432753002981	-45.0001108616365	-44.9991360126533	1000000	999868	132	100	99.9868	0.0132	0.0132	0.999	-0.018	0.027	-13.1612	0.00960957	8.94052e-05	214.967	-15.8036	0.0103516	9.85405e-05	210.099
179	189	0.043975103086641	-0.046620653141277	0.0637553805047893	-0.0641504659833352	0.0112251221696531	0.00119785507832949	0.000543288400942768	0.0226942297099302	0.0040758551569542	0.00212606922412921	0	189	189	0.707434785902141	0.0375420385929229	0.0375420385929228	0.0111688604921257	0.00361611811144393	0.00125568883218025	0.00948695558722485	-45.0022509250199	-45.0001861170392	1000000	999880	120	100	99.988	0.012	0.012	0.999	-0.018	0.027	-7.45746	0.00968462	9.75902e-05	198.475	-8.71837	0.0105325	9.69085e-05	217.371
180	190	0.0466841295511369	-0.0444160353078824	0.0637241642501923	-0.0643812505391512	0.0208434453735428	0.000432008736510635	0.000950215941930205	0.0191728329324751	0.00906689921923344	0.000266254594490783	0	190	190	0.914805643544595	-0.0102493422416021	-0.0397592017107826	0.0137354607155029	-0.000938810819092884	-0.00177126298366882	0.00767147256882174	-45.001208029624	-45.0004637822852	1000000	999889	111	100	99.9889	0.0111	0.0111	0.999	-0.018	0.027	-8.14174	0.00983853	0.000103511	190.096	-19.511	0.0109167	0.000108596	201.052
181	191	0.0451837667720076	-0.0456902460955946	0.0639142971330377	-0.0635615853196612	0.0259961961612678	0.00158280202048193	0.000858567816575645	0.0294436270537931	0.00758543107213958	-0.00117957929358497	0	191	191	0.986406080058817	0.00190816623077161	0.0507401503920992	0.0211502753863811	0.000729535526111188	0.000186663981286212	0.0128640137216524	-44.999644784628	-45.0005393021384	1000000	999860	140	100	99.986	0.014	0.014	0.999	-0.019	0.026	-13.9379	0.0105762	9.84753e-05	214.799	-11.2351	0.00945609	0.000103229	183.205
182	192	0.0457232890172863	-0.0446767678660861	0.0645170173359117	-0.0650040706573236	0.0181964077442773	-0.00227940858031306	-0.00068722290268879	0.0368789309345364	-0.00307140902804463	-0.00181134930891465	0	192	192	0.916434373826366	-0.034733611338892	-0.022738397021793	0.0197204374180144	-0.0012047785121834	-0.00142887439193356	0.0167685439035883	-44.9991328913978	-44.9996197200918	1000000	999873	127	100	99.9873	0.0127	0.0127	0.999	-0.019	0.026	-14.2523	0.00892642	0.000103262	172.89	-21.1807	0.00975542	0.000110381	176.76
183	193	0.0449016537073286	-0.0460162976681678	0.0647306726006147	-0.0641009163400241	0.00519486419164875	0.00274298110797519	0.00034425966429039	0.03747064674472	-0.00429203378462256	-0.00321303610349187	0	193	193	0.656683208686221	-0.0773920060079081	-0.00496371093222192	0.0194057557978935	0.0016749970809976	-0.000143230476248118	0.0120946322749867	-45.0007315538979	-45.000354234004	1000000	999888	112	100	99.9888	0.0112	0.0112	1.000	-0.019	0.025	-4.98735	0.0090604	0.000103685	174.768	-21.3031	0.0108812	9.2872e-05	234.326
184	194	0.0460584945045042	-0.046675245240843	0.0644366459372882	-0.0636497397504279	0.0265687258791986	-0.00179687070302431	-0.000242317593071202	0.0324422411409798	0.00132194716399484	-0.00265057215939044	0	194	194	0.949198524099381	0.00504436465722408	0.0508933795288652	0.0132551717780564	0.00187038704555396	0.000323764222250833	0.01447300536445	-45.001558648031	-45.0009843224213	1000000	999876	124	100	99.9876	0.0124	0.0124	1.000	-0.019	0.025	-12.5879	0.010491	9.81213e-05	213.837	-27.5854	0.00949568	9.688e-05	196.03
